word	count
bad,	1
slipped,	1
splash!	1
water.	1
somehow	1
railway,”	1
seaside	1
conclusion,	1
English	1
coast	1
bathing	1
machines	1
sand	1
wooden	1
spades,	1
lodging	1
houses,	1
railway	1
station.)	1
wept	1
punished	1
suppose,	1
drowned	1
tears!	1
sure!	1
to-day.”	1
walrus	1
hippopotamus,	1
mouse?	1
Everything	1
talk:	1
harm	1
trying.”	1
began:	1
“O	1
pool?	1
O	1
Mouse!”	1
mouse:	1
brother’s	1
Latin	1
Grammar,	1
mouse—of	1
mouse—to	1
mouse—a	1
mouse—O	1
mouse!”)	1
inquisitively,	1
English,”	1
daresay	1
Conqueror.”	1
(For,	1
knowledge	1
ago	1
happened.)	1
“Où	1
est	1
ma	1
chatte?”	1
lesson-book.	1
leap	1
water,	1
quiver	1
fright.	1
animal’s	1
feelings.	1
cats.”	1
cats!”	1
passionate	1
soothing	1
Dinah:	1
lazily	1
sits	1
purring	1
licking	1
washing	1
face—and	1
soft	1
nurse—and	1
mice—oh,	1
bristling	1
offended.	1
subject!	1
Our	1
family	1
_hated_	1
cats:	1
nasty,	1
vulgar	1
things!	1
you—are	1
fond—of—of	1
dogs?”	1
answer,	1
eagerly:	1
bright-eyed	1
terrier,	1
curly	1
brown	1
hair!	1
dinner,	1
things—I	1
farmer,	1
hundred	1
pounds!	1
kills	1
rats	1
commotion	1
softly	1
“Mouse	1
dogs	1
(with	1
thought),	1
hate	1
dogs.”	1
Duck	1
Eaglet,	1
creatures.	1
shore.	1
queer-looking	1
bank—the	1
draggled	1
feathers,	1
clinging	1
dripping	1
wet,	1
cross,	1
consultation	1
familiarly	1
known	1
Indeed,	1
sulky,	1
better;”	1
allow	1
positively	1
refused	1
“Sit	1
_I’ll_	1
enough!”	1
middle.	1
fixed	1
bad	1
cold	1
soon.	1
“Ahem!”	1
ready?	1
driest	1
Silence	1
please!	1
‘William	1
Conqueror,	1
favoured	1
pope,	1
submitted	1
English,	1
leaders,	1
accustomed	1
usurpation	1
conquest.	1
Edwin	1
Northumbria—’”	1
“Ugh!”	1
shiver.	1
frowning,	1
politely:	1
speak?”	1
“—I	1
proceed.	1
‘Edwin	1
Northumbria,	1
declared	1
Stigand,	1
patriotic	1
Canterbury,	1
advisable—’”	1
_what_?”	1
Duck.	1
_it_,”	1
crossly:	1
“of	1
means.”	1
Duck:	1
frog	1
worm.	1
find?”	1
“‘—found	1
advisable	1
Edgar	1
Atheling	1
crown.	1
William’s	1
conduct	1
moderate.	1
insolence	1
Normans—’	1
dear?”	1
wet	1
case,”	1
solemnly,	1
rising	1
meeting	1
adjourn,	1
immediate	1
adoption	1
energetic	1
remedies—”	1
English!”	1
Eaglet.	1
words,	1
either!”	1
Eaglet	1
bent	1
hide	1
smile:	1
tittered	1
audibly.	1
“was,	1
Caucus-race.”	1
Caucus-race?”	1
paused	1
_somebody_	1
inclined	1
anything.	1
(And,	1
yourself,	1
winter	1
race-course,	1
circle,	1
(“the	1
exact	1
shape	1
matter,”	1
said,)	1
placed	1
three,	1
away,”	1
asking,	1
won?”	1
(the	1
Shakespeare,	1
him),	1
“_Everybody_	1
won,	1
prizes.”	1
prizes?”	1
_she_,	1
finger;	1
calling	1
“Prizes!	1
Prizes!”	1
despair	1
pulled	1
comfits,	1
(luckily	1
prizes.	1
a-piece,	1
prize	1
gravely.	1
pocket?”	1
thimble,”	1
“Hand	1
Dodo.	1
presented	1
acceptance	1
elegant	1
thimble;”	1
speech,	1
cheered.	1
absurd,	1
laugh;	1
bowed,	1
comfits:	1
complained	1
theirs,	1
ones	1
patted	1
begged	1
more.	1
promised	1
hate—C	1
D,”	1
whisper,	1
“Mine	1
tale!”	1
sighing.	1
Mouse’s	1
tail;	1
sad?”	1
tale	1
“Fury	1
‘Let	1
law:	1
prosecute	1
_you_.—Come,	1
denial;	1
We	1
trial:	1
morning	1
do.’	1
cur,	1
‘Such	1
trial,	1
breath.’	1
jury,’	1
cunning	1
Fury:	1
cause,	1
condemn	1
death.’”	1
attending!”	1
severely.	1
pardon,”	1
humbly:	1
fifth	1
bend,	1
_not!_”	1
sharply	1
knot!”	1
undo	1
sort,”	1
insult	1
offended,	1
growled	1
chorus,	1
quicker.	1
pity	1
stay!”	1
sight;	1
Crab	1
daughter	1
lesson	1
lose	1
temper!”	1
tongue,	1
Ma!”	1
Crab,	1
snappishly.	1
patience	1
oyster!”	1
aloud,	1
addressing	1
particular.	1
“She’d	1
question?”	1
Lory.	1
pet:	1
“Dinah’s	1
cat.	1
think!	1
birds!	1
bird	1
speech	1
sensation	1
party.	1
once:	1
Magpie	1
wrapping	1
remarking,	1
home;	1
night-air	1
throat!”	1
Canary	1
dears!	1
bed!”	1
various	1
pretexts	1
alone.	1
Dinah!”	1
world!	1
Dinah!	1
more!”	1
low-spirited.	1
footsteps	1
story.	1
lost	1
something;	1
paws!	1
whiskers!	1
She’ll	1
ferrets	1
ferrets!	1
good-naturedly	1
seen—everything	1
swim	1
completely.	1
Very	1
Run	1
home	1
fan!	1
Quick,	1
pointed	1
made.	1
housemaid,”	1
ran.	1
he’ll	1
finds	1
am!	1
gloves—that	1
neat	1
brass	1
“W.	1
RABBIT,”	1
engraved	1
knocking,	1
upstairs,	1
lest	1
gloves.	1
seems,”	1
rabbit!	1
Dinah’ll	1
next!”	1
fancying	1
happen:	1
“‘Miss	1
directly,	1
walk!’	1
‘Coming	1
nurse!	1
out.’	1
Only	1
tidy	1
hoped)	1
pairs	1
gloves:	1
room,	1
looking-glass.	1
label	1
nevertheless	1
uncorked	1
lips.	1
_something_	1
happen,”	1
“whenever	1
does.	1
indeed,	1
expected:	1
pressing	1
ceiling,	1
stoop	1
save	1
broken.	1
enough—I	1
more—As	1
door—I	1
Alas!	1
kneel	1
floor:	1
effect	1
Still	1
resource,	1
whatever	1
happens.	1
Luckily	1
magic	1
effect,	1
grew	1
larger:	1
uncomfortable,	1
unhappy.	1
pleasanter	1
home,”	1
rabbits.	1
rabbit-hole—and	1
yet—and	1
yet—it’s	1
curious,	1
life!	1
fairy-tales,	1
one!	1
ought!	1
one—but	1
_here_.”	1
“shall	1
now?	1
That’ll	1
comfort,	1
way—never	1
woman—but	1
then—always	1
_that!_”	1
foolish	1
Alice!”	1
_you_,	1
lesson-books!”	1
altogether;	1
outside,	1
“Mary	1
Ann!	1
Ann!”	1
“Fetch	1
moment!”	1
stairs.	1
inwards,	1
attempt	1
failure.	1
window.”	1
anything,	1
fall,	1
crash	1
possible	1
cucumber-frame,	1
sort.	1
voice—the	1
Rabbit’s—“Pat!	1
Pat!	1
“Sure	1
Digging	1
“Digging	1
_this!_”	1
(Sounds	1
glass.)	1
Pat,	1
window?”	1
(He	1
pronounced	1
“arrum.”)	1
“An	1
goose!	1
size?	1
fills	1
window!”	1
does,	1
honour:	1
there,	1
rate:	1
whispers	1
then;	1
honour,	1
all!”	1
coward!”	1
_two_	1
shrieks,	1
glass.	1
cucumber-frames	1
be!”	1
pulling	1
_could!_	1
longer!”	1
more:	1
rumbling	1
cartwheels,	1
together:	1
“Where’s	1
ladder?—Why,	1
other—Bill!	1
lad!—Here,	1
corner—No,	1
tie	1
first—they	1
yet—Oh!	1
particular—Here,	1
rope—Will	1
bear?—Mind	1
loose	1
slate—Oh,	1
Heads	1
below!”	1
(a	1
crash)—“Now,	1
that?—It	1
fancy—Who’s	1
chimney?—Nay,	1
shan’t!	1
_You_	1
it!—_That_	1
won’t,	1
then!—Bill’s	1
down—Here,	1
chimney!”	1
he?”	1
“Shy,	1
deal:	1
fireplace	1
narrow,	1
sure;	1
little!”	1
animal	1
was)	1
scratching	1
scrambling	1
kick,	1
Bill!”	1
along—“Catch	1
hedge!”	1
voices—“Hold	1
head—Brandy	1
now—Don’t	1
choke	1
him—How	1
fellow?	1
Last	1
feeble,	1
(“That’s	1
know—No	1
thank	1
ye;	1
now—but	1
flustered	1
you—all	1
comes	1
Jack-in-the-box,	1
sky-rocket!”	1
fellow!”	1
down!”	1
off.”	1
with.”	1
this,”	1
“You’d	1
produced	1
surprise	1
cakes	1
cakes,”	1
_some_	1
size;	1
suppose.”	1
swallowed	1
cakes,	1
directly.	1
outside.	1
bottle.	1
appeared;	1
thick	1
wood,	1
“is	1
plan.”	1
plan,	1
arranged;	1
peering	1
enormous	1
feebly	1
stretching	1
touch	1
“Poor	1
coaxing	1
whistle	1
terribly	1
hungry,	1
spite	1
coaxing.	1
Hardly	1
puppy;	1
whereupon	1
yelp	1
rushed	1
worry	1
dodged	1
thistle,	1
over;	1
tumbled	1
heels	1
cart-horse,	1
trampled	1
thistle	1
series	1
charges	1
forwards	1
barking	1
hoarsely	1
tongue	1
shut.	1
escape;	1
puppy’s	1
faint	1
was!”	1
leant	1
buttercup	1
fanned	1
leaves:	1
teaching	1
tricks	1
if—if	1
it!	1
again!	1
see—how	1
managed?	1
what?”	1
what?	1
blades	1
circumstances.	1
blue	1
caterpillar,	1
hookah,	1
silence:	1
languid,	1
shyly,	1
“I—I	1
present—at	1
sternly.	1
yourself!”	1
_myself_,	1
myself,	1
see.”	1
see,”	1
clearly,”	1
with;	1
sizes	1
confusing.”	1
isn’t,”	1
chrysalis—you	1
know—and	1
butterfly,	1
queer,	1
feelings	1
different,”	1
“all	1
_me_.”	1
“You!”	1
irritated	1
Caterpillar’s	1
remarks,	1
first.”	1
question;	1
reason,	1
state	1
say!”	1
promising,	1
“Keep	1
temper,”	1
swallowing	1
anger	1
wait,	1
hearing.	1
puffed	1
arms,	1
changed,	1
am,	1
used—and	1
together!”	1
“Can’t	1
_what_	1
things?”	1
bee,”	1
“Repeat,	1
William_,’”	1
folded	1
began:—	1
William,”	1
man	1
white;	1
incessantly	1
head—	1
right?”	1
son,	1
feared	1
injure	1
brain;	1
none,	1
uncommonly	1
fat;	1
back-somersault	1
door—	1
sage,	1
grey	1
locks,	1
limbs	1
supple	1
ointment—one	1
shilling	1
box—	1
Allow	1
sell	1
couple?”	1
jaws	1
tougher	1
suet;	1
goose,	1
bones	1
beak—	1
father,	1
law,	1
argued	1
wife;	1
muscular	1
strength,	1
jaw,	1
Has	1
lasted	1
life.”	1
“one	1
steady	1
ever;	1
balanced	1
eel	1
nose—	1
awfully	1
clever?”	1
questions,	1
enough,”	1
father;	1
airs!	1
stuff?	1
Be	1
stairs!”	1
afraid,”	1
timidly;	1
“some	1
altered.”	1
end,”	1
speak.	1
particular	1
size,”	1
“only	1
_don’t_	1
nothing:	1
contradicted	1
losing	1
temper.	1
content	1
_little_	1
mind,”	1
“three	1
be.”	1
rearing	1
upright	1
high).	1
piteous	1
offended!”	1
Caterpillar;	1
patiently	1
chose	1
itself.	1
crawled	1
taller,	1
shorter.”	1
_what?_	1
mushroom,”	1
aloud;	1
sight.	1
thoughtfully	1
hand.	1
which?”	1
right-hand	1
effect:	1
underneath	1
chin:	1
foot!	1
lost,	1
rapidly;	1
closely	1
mouth;	1
swallow	1
morsel	1
head’s	1
last!”	1
alarm	1
found:	1
immense	1
length	1
neck,	1
rise	1
stalk	1
below	1
stuff	1
to?	1
result	1
follow,	1
leaves.	1
bend	1
direction,	1
serpent.	1
curving	1
graceful	1
zigzag,	1
dive	1
tops	1
wandering,	1
hiss	1
hurry:	1
pigeon	1
flown	1
beating	1
wings.	1
“Serpent!”	1
serpent!”	1
alone!”	1
“Serpent,	1
subdued	1
sob,	1
about,”	1
roots	1
banks,	1
hedges,”	1
serpents!	1
There’s	1
pleasing	1
puzzled,	1
finished.	1
hatching	1
eggs,”	1
look-out	1
night	1
day!	1
weeks!”	1
sorry	1
annoyed,”	1
meaning.	1
highest	1
wood,”	1
raising	1
needs	1
wriggling	1
sky!	1
Ugh,	1
Serpent!”	1
a—I’m	1
a—”	1
_What_	1
invent	1
something!”	1
“I—I’m	1
girl,”	1
doubtfully,	1
deepest	1
contempt.	1
serpent;	1
denying	1
egg!”	1
truthful	1
child;	1
eggs	1
adding,	1
serpent?”	1
hastily;	1
happens;	1
_yours_:	1
raw.”	1
nest.	1
crouched	1
branches,	1
untwist	1
taller	1
shorter,	1
usual	1
height.	1
size,	1
plan	1
now!	1
are!	1
be,	1
another!	1
garden—how	1
done,	1
“Whoever	1
lives	1
“it’ll	1
frighten	1
wits!”	1
righthand	1
livery	1
wood—(she	1
livery:	1
otherwise,	1
judging	1
only,	1
fish)—and	1
rapped	1
knuckles.	1
livery,	1
frog;	1
footmen,	1
noticed,	1
powdered	1
heads.	1
crept	1
producing	1
himself,	1
“For	1
Frog-Footman	1
“From	1
curls	1
laughed	1
stupidly	1
knocked.	1
reasons.	1
are;	1
inside,	1
you.”	1
within—a	1
sneezing,	1
crash,	1
kettle	1
pieces.	1
“Please,	1
“how	1
sense	1
us.	1
_inside_,	1
knock,	1
sky	1
decidedly	1
uncivil.	1
“his	1
questions.—How	1
tomorrow—”	1
opened,	1
skimming	1
Footman’s	1
head:	1
grazed	1
“—or	1
maybe,”	1
happened.	1
louder	1
“_Are_	1
Footman.	1
doubt:	1
dreadful,”	1
argue.	1
drive	1
crazy!”	1
variations.	1
“on	1
days.”	1
do?”	1
“Anything	1
whistling.	1
desperately:	1
“he’s	1
idiotic!”	1
in.	1
kitchen,	1
smoke	1
stool	1
baby;	1
soup.	1
soup!”	1
sneezing.	1
Even	1
sneezed	1
occasionally;	1
alternately	1
pause.	1
sneeze,	1
hearth	1
grinning	1
manners	1
grins	1
cat,”	1
why.	1
Pig!”	1
violence	1
jumped;	1
courage,	1
grinned;	1
grin.”	1
can,”	1
fact.”	1
fix	1
soup	1
within	1
baby—the	1
fire-irons	1
saucepans,	1
plates,	1
dishes.	1
already,	1
blows	1
_please_	1
doing!”	1
agony	1
terror.	1
_precious_	1
nose!”	1
unusually	1
saucepan	1
flew	1
minded	1
business,”	1
faster	1
does.”	1
advantage,”	1
knowledge.	1
night!	1
earth	1
twenty-four	1
axis—”	1
“Talking	1
axes,”	1
“chop	1
glanced	1
hint;	1
soup,	1
“Twenty-four	1
hours,	1
_think_;	1
twelve?	1
I—”	1
bother	1
abide	1
figures!”	1
lullaby	1
shake	1
line:	1
roughly	1
sneezes:	1
annoy,	1
Because	1
teases.”	1
(In	1
joined):	1
verse	1
howled	1
sneezes;	1
enjoy	1
pleases!”	1
nurse	1
like!”	1
flinging	1
Queen,”	1
room.	1
frying-pan	1
difficulty,	1
queer-shaped	1
“just	1
star-fish,”	1
snorting	1
steam-engine	1
doubling	1
straightening	1
(which	1
knot,	1
tight	1
prevent	1
undoing	1
itself,)	1
“they’re	1
kill	1
two:	1
murder	1
behind?”	1
reply	1
time).	1
grunt,”	1
“that’s	1
expressing	1
doubt	1
turn-up	1
snout	1
nose;	1
also	1
extremely	1
baby:	1
altogether	1
sobbing,”	1
dear,”	1
seriously,	1
you.	1
Mind	1
sobbed	1
(or	1
grunted,	1
which),	1
home?”	1
alarm.	1
_no_	1
absurd	1
carry	1
further.	1
relieved	1
trot	1
ugly	1
child:	1
handsome	1
think.”	1
knew,	1
pigs,	1
them—”	1
seeing	1
bough	1
yards	1
good-natured,	1
thought:	1
claws	1
teeth,	1
treated	1
respect.	1
“Cheshire	1
Puss,”	1
name:	1
wider.	1
depends	1
to,”	1
where—”	1
_somewhere_,”	1
explanation.	1
enough.”	1
denied,	1
paw	1
Visit	1
like:	1
people,”	1
“we’re	1
“To	1
dog’s	1
grant	1
growls	1
angry,	1
wags	1
pleased.	1
growl	1
pleased,	1
wag	1
angry.	1
Therefore	1
purring,	1
growling,”	1
to-day?”	1
invited	1
vanished.	1
happening.	1
been,	1
“By-the-bye,	1
baby?”	1
ask.”	1
would,”	1
appear,	1
live.	1
hatters	1
interesting,	1
May	1
mad—at	1
March.”	1
branch	1
fig?”	1
appearing	1
vanishing	1
Cat;	1
ending	1
gone.	1
grin,”	1
grin	1
cat!	1
farther	1
Hare:	1
chimneys	1
thatched	1
fur.	1
towards	1
all!	1
instead!”	1
cushion,	1
elbows	1
uncomfortable	1
“only,	1
mind.”	1
corner	1
“No	1
room!	1
_plenty_	1
indignantly,	1
arm-chair	1
tea.	1
any,”	1
invited,”	1
table,”	1
three.”	1
cutting,”	1
speech.	1
remarks,”	1
severity;	1
rude.”	1
wide	1
_said_	1
raven	1
writing-desk?”	1
fun	1
they’ve	1
riddles.—I	1
least—at	1
say—that’s	1
bit!”	1
eat’	1
see’!”	1
get’	1
like’!”	1
sleep,	1
breathe	1
sleep’	1
breathe’!”	1
dropped,	1
ravens	1
writing-desks,	1
much.	1
break	1
month	1
uneasily,	1
fourth.”	1
wrong!”	1
butter	1
works!”	1
butter,”	1
meekly	1
crumbs	1
grumbled:	1
bread-knife.”	1
gloomily:	1
cup	1
tea,	1
butter,	1
watch!”	1
month,	1
is?”	1
readily:	1
stays	1
together.”	1
_mine_,”	1
Hatter’s	1
English.	1
politely	1
again,”	1
poured	1
nose.	1
course;	1
myself.”	1
riddle	1
“what’s	1
answer?”	1
slightest	1
idea,”	1
“Nor	1
I,”	1
wearily.	1
“than	1
waste	1
riddles	1
answers.”	1
Time	1
_it_.	1
_him_.”	1
don’t!”	1
Time!”	1
accounts	1
beating.	1
Now,	1
terms	1
he’d	1
clock.	1
lessons:	1
whisper	1
hint	1
Time,	1
clock	1
twinkling!	1
Half-past	1
dinner!”	1
whisper.)	1
grand,	1
thoughtfully:	1
then—I	1
perhaps,”	1
half-past	1
liked.”	1
manage?”	1
mournfully.	1
quarrelled	1
March—just	1
mad,	1
(pointing	1
spoon	1
Hare,)	1
“—it	1
concert	1
given	1
‘Twinkle,	1
bat!	1
at!’	1
perhaps?”	1
way:—	1
‘Up	1
fly,	1
Like	1
tea-tray	1
Twinkle,	1
twinkle—’”	1
“_Twinkle,	1
twinkle_—”	1
pinch	1
stop.	1
bawled	1
‘He’s	1
murdering	1
head!’”	1
savage!”	1
mournful	1
ask!	1
tea-things	1
tea-time,	1
whiles.”	1
ask.	1
subject,”	1
yawning.	1
this.	1
vote	1
story.”	1
alarmed	1
proposal.	1
shall!”	1
Dormouse!”	1
asleep,”	1
hoarse,	1
feeble	1
voice:	1
fellows	1
saying.”	1
“Tell	1
quick	1
done.”	1
“Once	1
sisters,”	1
names	1
Elsie,	1
Lacie,	1
Tillie;	1
well—”	1
interest	1
eating	1
drinking.	1
treacle,”	1
two.	1
remarked;	1
“they’d	1
“_very_	1
ways	1
living	1
earnestly.	1
more.”	1
_less_,”	1
_more_	1
nothing.”	1
opinion,”	1
“Who’s	1
remarks	1
triumphantly.	1
helped	1
treacle-well.”	1
“Sh!	1
sh!”	1
civil,	1
humbly;	1
interrupt	1
_one_.”	1
consented	1
sisters—they	1
draw,	1
draw?”	1
promise.	1
clean	1
cup,”	1
“let’s	1
Dormouse’s	1
unwillingly	1
change:	1
milk-jug	1
plate.	1
offend	1
cautiously:	1
understand.	1
from?”	1
water-well,”	1
Hatter;	1
treacle-well—eh,	1
stupid?”	1
_in_	1
choosing	1
“—well	1
in.”	1
draw,”	1
yawning	1
sleepy;	1
manner	1
things—everything	1
M—”	1
M?”	1
not?”	1
doze;	1
woke	1
“—that	1
M,	1
mouse-traps,	1
moon,	1
memory,	1
muchness—you	1
“much	1
muchness”—did	1
drawing	1
muchness?”	1
confused,	1
talk,”	1
rudeness	1
bear:	1
disgust,	1
off;	1
going,	1
teapot.	1
“At	1
_there_	1
stupidest	1
tea-party	1
leading	1
curious!”	1
everything’s	1
today.	1
Once	1
unlocking	1
pocket)	1
passage:	1
_then_—she	1
flower-beds	1
fountains.	1
rose-tree	1
entrance	1
garden:	1
roses	1
white,	1
red.	1
“Look	1
paint	1
“Seven	1
jogged	1
elbow.”	1
Always	1
blame	1
others!”	1
“_You’d_	1
talk!”	1
Five.	1
deserved	1
spoken	1
first.	1
business,	1
Two!”	1
Seven.	1
him—it	1
tulip-roots	1
onions.”	1
flung	1
brush,	1
unjust	1
things—”	1
chanced	1
also,	1
low.	1
roses?”	1
Five	1
Two.	1
Two	1
_red_	1
mistake;	1
we’re	1
afore	1
comes,	1
to—”	1
Queen!	1
Queen!”	1
flat	1
faces.	1
footsteps,	1
clubs;	1
oblong	1
flat,	1
corners:	1
courtiers;	1
diamonds,	1
did.	1
children;	1
dears	1
merrily	1
couples:	1
hearts.	1
guests,	1
mostly	1
Kings	1
Queens,	1
recognised	1
Rabbit:	1
manner,	1
noticing	1
velvet	1
cushion;	1
KING	1
AND	1
QUEEN	1
OF	1
HEARTS.	1
processions;	1
besides,	1
procession,”	1
opposite	1
this?”	1
“Idiot!”	1
impatiently;	1
name,	1
child?”	1
politely;	1
cards,	1
_these?_”	1
rose-tree;	1
pattern	1
backs	1
pack,	1
courtiers,	1
children.	1
courage.	1
_mine_.”	1
fury,	1
glaring	1
beast,	1
head!	1
Off—”	1
“Nonsense!”	1
“Consider,	1
dear:	1
foot.	1
up!”	1
bowing	1
“Leave	1
“May	1
Two,	1
humble	1
knee	1
trying—”	1
see!”	1
meanwhile	1
examining	1
roses.	1
heads!”	1
remaining	1
execute	1
protection.	1
flower-pot	1
near.	1
marched	1
off?”	1
“Their	1
right!”	1
“Can	1
croquet?”	1
evidently	1
“Yes!”	1
roared	1
“It’s—it’s	1
day!”	1
peeping	1
“Very,”	1
“—where’s	1
Duchess?”	1
“Hush!	1
Hush!”	1
ear,	1
execution.”	1
pity!’?”	1
didn’t,”	1
pity.	1
for?’”	1
boxed	1
ears—”	1
scream	1
laughter.	1
hush!”	1
late,	1
places!”	1
thunder,	1
croquet-ground	1
life;	1
ridges	1
furrows;	1
balls	1
hedgehogs,	1
mallets	1
flamingoes,	1
double	1
arches.	1
chief	1
managing	1
flamingo:	1
comfortably	1
straightened	1
expression	1
bursting	1
laughing:	1
provoking	1
act	1
crawling	1
away:	1
besides	1
ridge	1
furrow	1
send	1
doubled-up	1
parts	1
ground,	1
conclusion	1
indeed.	1
played	1
fighting	1
hedgehogs;	1
furious	1
minute.	1
uneasy:	1
me?	1
They’re	1
beheading	1
here;	1
alive!”	1
escape,	1
seen,	1
appearance	1
air:	1
to.”	1
with.	1
nodded.	1
flamingo,	1
account	1
someone	1
appeared.	1
fairly,”	1
complaining	1
quarrel	1
oneself	1
speak—and	1
particular;	1
least,	1
attends	1
alive;	1
arch	1
ground—and	1
croqueted	1
coming!”	1
Queen?”	1
“she’s	1
extremely—”	1
listening:	1
“—likely	1
win,	1
finishing	1
game.”	1
mine—a	1
Cat,”	1
“allow	1
“however,	1
kiss	1
likes.”	1
impertinent,”	1
king,”	1
where.”	1
removed,”	1
passing	1
removed!”	1
settling	1
difficulties,	1
small.	1
screaming	1
passion.	1
already	1
search	1
hedgehog.	1
engaged	1
hedgehog,	1
croqueting	1
helpless	1
fly	1
hedgehogs	1
ground.”	1
escape	1
friend.	1
executioner,	1
appealed	1
settle	1
arguments	1
though,	1
executioner’s	1
unless	1
from:	1
_his_	1
beheaded,	1
weren’t	1
nonsense.	1
she’d	1
(It	1
anxious.)	1
_her_	1
prison,”	1
executioner:	1
“fetch	1
arrow.	1
fading	1
disappeared;	1
game.	1
affectionately	1
Alice’s,	1
pleasant	1
temper,	1
kitchen.	1
Duchess,”	1
(not	1
hopeful	1
though),	1
_at	1
all_.	1
without—Maybe	1
hot-tempered,”	1
rule,	1
vinegar	1
sour—and	1
camomile	1
bitter—and—and	1
barley-sugar	1
sweet-tempered.	1
_that_:	1
stingy	1
something,	1
talk.	1
bit.”	1
“Tut,	1
tut,	1
“Everything’s	1
moral,	1
squeezed	1
closer	1
ugly;	1
shoulder,	1
uncomfortably	1
rude,	1
bore	1
game’s	1
little.	1
is—‘Oh,	1
round!’”	1
“Somebody	1
said,”	1
whispered,	1
minding	1
well!	1
is—‘Take	1
themselves.’”	1
morals	1
waist,”	1
pause:	1
temper	1
flamingo.	1
Shall	1
experiment?”	1
bite,”	1
experiment	1
tried.	1
true,”	1
“flamingoes	1
bite.	1
is—‘Birds	1
feather	1
flock	1
together.’”	1
bird,”	1
“Right,	1
usual,”	1
mineral,	1
_think_,”	1
“there’s	1
mustard-mine	1
is—‘The	1
mine,	1
yours.’”	1
attended	1
vegetable.	1
is—‘Be	1
be’—or	1
simply—‘Never	1
imagine	1
appear	1
otherwise.’”	1
better,”	1
down:	1
follow	1
chose,”	1
“Pray	1
trouble!”	1
present	1
cheap	1
present!”	1
birthday	1
loud.	1
“Thinking	1
asked,	1
dig	1
sharply,	1
worried.	1
pigs	1
fly;	1
m—”	1
died	1
favourite	1
‘moral,’	1
linked	1
tremble.	1
thunderstorm.	1
fair	1
warning,”	1
spoke;	1
“either	1
Take	1
choice!”	1
choice,	1
moment.	1
“Let’s	1
game,”	1
croquet-ground.	1
absence,	1
shade:	1
delay	1
cost	1
lives.	1
Those	1
whom	1
sentenced	1
left,	1
execution.	1
from,”	1
history,”	1
together,	1
company	1
pardoned.”	1
unhappy	1
ordered.	1
sun.	1
(If	1
picture.)	1
“Up,	1
lazy	1
history.	1
ordered;”	1
leaving	1
Queen:	1
rubbed	1
eyes:	1
chuckled.	1
fun!”	1
fun?”	1
_she_,”	1
executes	1
“Everybody	1
‘come	1
on!’	1
never!”	1
ledge	1
rock,	1
nearer,	1
break.	1
pitied	1
deeply.	1
sorrow?”	1
answered,	1
sorrow,	1
lady,”	1
“she	1
her,”	1
hollow	1
“sit	1
finished.”	1
finish,	1
patiently.	1
“Once,”	1
sigh,	1
Turtle.”	1
occasional	1
exclamation	1
“Hjckrrh!”	1
story,”	1
little,”	1
calmly,	1
Turtle—we	1
Tortoise—”	1
Tortoise,	1
one?”	1
Tortoise	1
us,”	1
angrily:	1
“really	1
dull!”	1
question,”	1
Gryphon;	1
sink	1
“Drive	1
fellow!	1
mayn’t	1
it—”	1
educations—in	1
day—”	1
“_I’ve_	1
day-school,	1
too,”	1
“With	1
extras?”	1
anxiously.	1
learned	1
washing?”	1
“Certainly	1
not!”	1
yours	1
school,”	1
_ours_	1
bill,	1
‘French,	1
music,	1
_and	1
washing_—extra.’”	1
“living	1
sea.”	1
afford	1
sigh.	1
course.”	1
inquired	1
“Reeling	1
Writhing,	1
branches	1
Arithmetic—Ambition,	1
Distraction,	1
Uglification,	1
Derision.”	1
‘Uglification,’”	1
say.	1
lifted	1
“What!	1
Never	1
uglifying!”	1
exclaimed.	1
beautify	1
doubtfully:	1
means—to—make—anything—prettier.”	1
uglify	1
simpleton.”	1
encouraged	1
learn?”	1
Mystery,”	1
counting	1
subjects	1
flappers,	1
“—Mystery,	1
ancient	1
modern,	1
Seaography:	1
Drawling—the	1
Drawling-master	1
conger-eel,	1
week:	1
Drawling,	1
Stretching,	1
Fainting	1
Coils.”	1
like?”	1
stiff.	1
“Hadn’t	1
Classics	1
master,	1
though.	1
crab,	1
was.”	1
Laughing	1
Grief,	1
turn;	1
hid	1
paws.	1
lessons?”	1
“Ten	1
day,”	1
“nine	1
plan!”	1
remarked:	1
lessen	1
day.”	1
eleventh	1
holiday?”	1
twelfth?”	1
eagerly.	1
“tell	1
games	1
flapper	1
“Same	1
bone	1
throat,”	1
punching	1
cheeks,	1
sea—”	1
haven’t,”	1
Alice)—“and	1
introduced	1
lobster—”	1
tasted—”	1
never”)	1
form	1
line	1
sea-shore—”	1
lines!”	1
“Seals,	1
turtles,	1
salmon,	1
on;	1
cleared	1
jelly-fish	1
way—”	1
“—you	1
advance	1
twice—”	1
“Each	1
lobster	1
partner!”	1
“advance	1
partners—”	1
“—change	1
retire	1
order,”	1
“Then,	1
the—”	1
lobsters!”	1
bound	1
“—as	1
can—”	1
“Swim	1
somersault	1
capering	1
about.	1
“Change	1
yelled	1
“Back	1
land	1
figure,”	1
dropping	1
creatures,	1
quietly,	1
pretty	1
dance,”	1
timidly.	1
figure!”	1
sing?”	1
sing,”	1
words.”	1
dancing	1
toes	1
close,	1
forepaws	1
sadly:—	1
“Will	1
faster?”	1
